country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,year,Gini coefficient,welfare spending,electoral_dem_ind,GNI
91,Montenegro,0,0.0,2020-08-30,202008,91322,United Reform Action,URA,30,,324,5,2020.0,0.845,0.91,5.54,0.0,,4.0,81.0,8,151,2023-1,91.0,1.099,0.0,0.0,0.0,0.0,0.0,1.099,0.0,4.396,0.0,0.0,1.099,15.385,0.0,0.0,1.099,0.0,2.198,3.297,2.198,0.0,2.198,3.297,1.099,0.0,1.099,0.0,0.0,0.0,3.297,1.099,0.0,0.0,1.099,0.0,4.396,6.593,0.0,5.495,12.088,0.0,8.791,0.0,2.198,0.0,1.099,1.099,3.297,3.297,1.099,0.0,5.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099,0.0,14.286,0.0,1.099,0.0,2.198,0.0,0.0,0.0,0.0,0.0,0.0,4.396,2.198,0.0,0.0,0.0,3.297,0.0,3.297,0.0,1.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.868,4.396,1.099,17.582,1.099,2023a,LBPL39,2020,,,0.481,4845904620.82341
91,Montenegro,0,0.0,2020-08-30,202008,91324,Social Democrats of Montenegro,SDCG,30,,324,5,2020.0,0.845,0.91,4.094,0.0,,3.0,81.0,1,151,2023-1,341.0,0.293,0.0,0.0,0.0,0.88,0.0,0.293,1.173,1.466,0.0,0.0,0.587,4.106,0.0,0.0,0.293,0.0,3.519,0.293,1.76,0.587,7.625,4.106,2.053,0.293,4.692,0.0,2.053,1.173,2.346,16.129,1.173,1.173,0.0,0.0,3.812,5.865,6.158,2.346,10.557,0.0,3.812,0.0,0.587,0.0,0.0,0.0,0.293,1.173,0.587,0.0,3.812,0.0,1.466,0.293,0.0,1.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.293,4.106,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,3.812,0.587,0.0,0.0,0.0,0.293,0.0,0.88,0.293,0.587,0.0,0.0,0.0,0.0,0.0,1.466,0.0,-23.46,7.331,0.587,12.903,0.293,2023a,3O7VRR,2020,,,0.481,4845904620.82341
91,Montenegro,0,0.0,2020-08-30,202008,91920,Bosniak Party,BS,90,,324,5,2020.0,0.845,0.91,3.976,0.0,,3.0,81.0,1,151,2023-1,406.0,1.724,0.0,0.0,0.0,0.246,0.0,0.493,1.478,1.232,0.0,0.0,0.985,6.404,0.0,0.0,2.463,0.0,1.724,0.0,3.941,0.493,2.709,2.217,2.709,0.0,0.246,0.0,2.709,0.246,9.36,18.966,0.246,0.493,0.246,0.0,2.956,4.68,5.665,1.724,2.709,0.0,1.97,0.0,0.0,0.0,0.246,0.0,1.97,0.985,4.433,0.0,4.187,0.0,6.158,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,5.172,0.246,1.232,0.0,3.941,0.0,0.0,0.0,0.0,0.0,0.0,2.956,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.985,4.433,0.0,0.0,0.0,0.0,0.0,6.158,0.0,-11.33,5.172,0.739,4.433,0.493,2023a,76PWFC,2020,,,0.481,4845904620.82341
92,Poland,10,10.0,2005-09-25,200509,92210,Democratic Left Alliance,SLD,30,,250,2,2006.0,,,11.311,0.0,,55.0,460.0,1,30,,170.0,0.0,0.0,0.0,0.0,0.588,0.0,0.0,0.0,7.647,0.0,0.0,2.941,5.294,0.588,0.0,1.765,0.0,1.176,0.0,17.647,0.0,2.353,3.529,0.0,0.0,0.588,0.0,5.294,0.0,2.941,7.059,0.0,0.0,0.0,0.0,0.0,1.176,0.0,10.0,7.647,0.0,4.706,0.0,0.0,0.0,0.0,2.941,1.176,0.0,0.0,0.0,4.118,0.0,0.588,0.0,1.765,4.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.588,3.529,0.0,17.647,0.0,2023a,ISQ61V,2005,0.3449258,,0.882,300097697932.581
92,Poland,10,10.0,2005-09-25,200509,92435,Civic Platform,PO,40,,250,2,2006.0,,,24.137,0.0,,133.0,460.0,1,30,,693.0,1.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,12.698,0.433,2.453,0.722,7.648,1.299,0.0,0.289,0.0,0.0,7.648,0.0,2.165,1.876,0.0,0.0,9.524,0.0,0.0,0.0,0.0,6.205,14.141,0.289,12.843,0.0,0.433,0.0,0.289,0.0,6.638,0.289,0.0,0.0,0.0,0.0,9.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,1.299,10.245,20.346,0.0,2023a,BVH4AA,2005,0.3449258,,0.882,300097697932.581
92,Poland,10,10.0,2005-09-25,200509,92436,Law and Justice,PiS,60,,250,2,2006.0,,,26.987,0.0,,155.0,460.0,1,30,,313.0,0.0,1.597,0.0,0.0,0.319,0.0,0.0,0.0,0.639,2.236,0.319,0.0,0.0,0.0,0.319,0.0,0.0,5.112,0.958,6.07,0.0,5.431,0.319,0.0,0.0,1.278,0.0,0.0,0.0,1.278,4.153,0.319,0.319,0.0,0.0,0.0,0.0,15.016,3.514,16.933,0.0,8.626,0.0,0.958,0.0,4.792,0.0,6.39,2.236,0.0,0.0,0.0,0.0,7.029,0.0,0.0,0.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.597,0.639,0.0,20.447,0.0,2023a,QOGDH3,2005,0.3449258,,0.882,300097697932.581
92,Poland,10,10.0,2005-09-25,200509,92622,Self-Defence of the Polish Republic,SRP,80,,250,2,2006.0,,,11.414,0.0,,56.0,460.0,1,30,,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626,0.0,0.0,0.0,1.253,0.626,3.132,0.0,0.0,0.0,0.835,0.0,6.681,0.0,4.593,1.253,0.209,0.0,2.714,0.0,7.516,0.0,6.263,0.209,12.317,0.0,0.0,0.0,0.0,0.209,0.0,10.23,6.889,0.0,1.044,0.0,2.296,0.0,0.835,0.0,0.835,0.418,0.0,0.0,0.0,0.0,12.526,0.0,0.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.637,13.779,0.0,17.119,0.0,2023a,IY5L78,2005,0.3449258,,0.882,300097697932.581
92,Poland,10,10.0,2005-09-25,200509,92713,League of Polish Families,LPR,50,,250,2,2006.0,,,7.969,0.0,,34.0,460.0,1,30,,168.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.595,0.0,0.0,2.381,0.0,0.0,0.0,0.0,8.333,0.0,0.595,0.0,0.0,0.595,1.19,0.0,0.0,0.0,4.167,0.0,0.0,0.0,4.167,13.69,6.548,0.0,0.0,0.0,0.0,2.976,0.595,0.0,4.762,0.0,4.762,0.0,14.286,0.0,8.333,0.0,3.571,0.0,0.0,0.0,0.0,0.0,5.357,0.0,0.0,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.333,6.548,0.595,4.762,0.0,2023a,9DDSB6,2005,0.3449258,,0.882,300097697932.581
92,Poland,10,10.0,2005-09-25,200509,92811,Polish Peasants' Party,PSL,80,,250,2,2006.0,,,6.96,0.0,,25.0,460.0,1,30,,203.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.493,0.493,0.0,0.0,0.985,0.0,0.0,0.0,4.433,0.0,11.33,2.956,0.493,0.0,3.941,1.478,0.0,0.0,1.97,0.0,3.941,0.0,1.97,1.97,0.493,1.478,0.0,0.0,0.0,3.448,7.882,6.897,4.926,0.0,3.941,0.0,1.478,0.0,2.463,0.0,3.941,0.0,0.0,0.0,0.0,0.0,15.271,0.0,0.0,4.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493,0.0,0.0,0.0,0.0,0.0,0.0,2.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.478,1.97,0.0,11.823,0.0,2023a,3O2U5S,2005,0.3449258,,0.882,300097697932.581
92,Poland,10,10.0,2005-09-25,200509,92953,German Minority,MN,90,,998,998,,,,0.292,0.0,,2.0,460.0,3,30,,75.0,0.0,10.667,0.0,0.0,0.0,0.0,0.0,1.333,2.667,0.0,0.0,0.0,1.333,0.0,0.0,9.333,0.0,0.0,0.0,2.667,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.667,0.0,0.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.667,0.0,0.0,0.0,2.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2023a,SMKBI3,2005,0.3449258,,0.882,300097697932.581
92,Poland,10,10.0,2007-10-21,200710,92021,Left and Democrats,LiD,30,,250,3,2010.0,0.708,,13.152,0.0,,53.0,460.0,8,40,2023-1,911.0,0.0,1.427,0.0,0.0,0.659,0.11,0.0,4.501,6.476,0.0,0.0,4.061,0.329,0.988,0.11,2.415,0.0,6.586,0.22,8.452,0.0,1.098,0.0,0.0,0.0,0.0,0.0,4.391,0.0,1.207,6.367,0.0,0.0,1.756,0.0,0.0,8.452,11.855,0.988,9.55,0.0,4.72,0.0,0.988,0.0,0.0,0.988,0.0,1.098,0.22,0.0,0.22,0.0,0.0,0.0,1.756,5.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.647,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.329,0.0,1.756,10.538,0.11,2023a,53V9OA,2007,0.3350894,,0.875,414328293502.412
92,Poland,10,10.0,2007-10-21,200710,92435,Civic Platform,PO,40,,250,3,2010.0,0.708,,41.512,0.0,,209.0,460.0,1,40,2023-1,1284.0,0.389,1.09,0.078,0.0,4.05,0.545,0.0,0.623,4.283,0.0,0.0,0.857,0.467,0.078,0.078,3.972,0.0,10.514,1.012,1.246,2.181,2.414,0.312,0.389,0.0,0.078,0.156,6.386,0.0,1.246,6.153,0.0,0.0,2.336,0.0,0.0,0.545,9.969,1.09,12.072,0.312,3.738,0.0,2.336,0.0,2.882,0.0,2.57,2.804,0.156,0.0,0.0,0.0,6.153,0.0,1.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.246,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.402,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.997,0.701,4.517,13.162,0.623,2023a,QTXSQ8,2007,0.3350894,,0.875,414328293502.412
92,Poland,10,10.0,2007-10-21,200710,92436,Law and Justice,PiS,60,,250,3,2010.0,0.708,,32.111,0.0,,166.0,460.0,1,40,2023-1,867.0,0.115,0.0,0.923,0.0,5.536,0.0,0.0,0.577,0.692,0.0,1.153,0.231,0.0,0.115,0.807,0.0,0.115,18.8,3.691,1.615,0.577,1.499,0.0,0.0,0.0,0.0,0.0,8.42,0.0,2.307,12.457,0.0,0.0,2.768,0.0,0.0,0.231,3.345,1.038,9.343,0.0,3.23,0.0,1.845,0.0,0.577,0.0,8.189,0.0,0.0,0.0,0.0,0.0,5.421,0.0,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.804,0.0,3.345,10.381,0.923,2023a,MIKOHS,2007,0.3350894,,0.875,414328293502.412
92,Poland,10,10.0,2007-10-21,200710,92811,Polish Peasants' Party,PSL,80,,250,3,2010.0,0.708,,8.906,0.0,,31.0,460.0,1,40,2023-1,174.0,3.448,0.575,0.0,0.0,2.874,0.575,0.575,2.874,0.575,0.0,0.0,0.0,0.0,0.575,0.0,6.897,0.0,10.92,0.575,0.0,0.0,4.023,0.575,0.0,0.0,0.575,0.0,5.747,0.0,0.0,6.322,0.0,0.0,0.0,0.0,0.0,9.195,2.299,0.575,10.92,0.0,4.598,0.0,3.448,0.0,2.299,0.0,4.023,6.322,0.0,0.0,0.575,0.0,1.724,0.0,0.0,4.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.724,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.299,0.575,0.0,11.494,1.149,2023a,SE442C,2007,0.3350894,,0.875,414328293502.412
92,Poland,10,10.0,2007-10-21,200710,92953,German Minority,MN,90,,250,3,2010.0,0.708,,0.201,0.0,,1.0,460.0,1,40,2023-1,88.0,0.0,6.818,0.0,0.0,0.0,0.0,0.0,0.0,3.409,0.0,0.0,0.0,0.0,0.0,0.0,2.273,0.0,0.0,0.0,2.273,0.0,6.818,0.0,0.0,0.0,0.0,0.0,2.273,0.0,0.0,5.682,0.0,0.0,0.0,0.0,0.0,0.0,6.818,0.0,2.273,0.0,2.273,0.0,0.0,0.0,1.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.818,0.0,0.0,6.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.318,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.682,0.0,0.0,2.273,0.0,2023a,9VOYEL,2007,0.3350894,,0.875,414328293502.412
92,Poland,10,10.0,2011-10-09,201110,92210,Democratic Left Alliance,SLD,30,,250,4,2013.0,0.792,0.652,8.242,0.0,,27.0,460.0,1,70,2023-1,2566.0,0.234,0.624,0.0,0.039,9.86,0.078,0.0,1.988,2.143,0.0,0.0,0.39,0.624,0.624,0.156,1.754,0.0,6.586,0.74,1.715,0.039,0.935,0.0,0.039,0.0,0.117,0.0,2.377,0.0,0.39,13.055,0.0,0.0,1.832,0.0,0.0,3.936,7.171,5.339,9.509,0.0,8.34,0.0,0.0,0.0,0.0,3.079,3.585,1.91,0.0,0.0,1.052,0.0,7.054,0.0,0.468,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.896,0.039,1.871,14.848,0.078,2023a,D8MWJP,2011,0.32776344,,0.891,505767086262.947
92,Poland,10,10.0,2011-10-09,201110,92435,Civic Platform,PO,40,,250,4,2013.0,0.792,0.652,39.179,0.0,,207.0,460.0,1,70,2023-1,1201.0,0.083,0.999,0.0,0.0,8.493,0.0,0.0,4.246,2.748,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,11.907,0.0,5.246,0.0,0.749,0.0,0.0,0.0,0.0,0.0,0.833,0.0,1.499,14.571,0.0,0.0,4.33,0.0,0.0,3.247,5.412,0.833,13.489,0.0,10.408,0.0,0.0,0.0,0.833,0.0,0.083,4.163,0.0,0.0,0.0,0.0,4.829,0.0,0.25,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.413,0.0,4.33,14.321,0.0,2023a,3CPVUS,2011,0.32776344,,0.891,505767086262.947
92,Poland,10,10.0,2011-10-09,201110,92436,Law and Justice,PiS,60,,250,4,2013.0,0.792,0.652,29.89,0.0,,157.0,460.0,1,70,2023-1,4195.0,0.072,0.0,0.0,0.0,9.058,0.0,0.024,0.62,0.119,0.0,0.93,0.572,1.836,0.048,0.286,0.119,0.572,12.372,0.453,15.161,0.31,0.262,2.574,0.0,0.0,0.119,0.072,1.049,0.024,0.739,7.986,0.143,0.095,1.168,0.0,0.0,1.526,3.719,2.241,7.771,0.0,6.889,0.0,2.408,0.0,1.335,0.0,4.839,2.718,0.0,0.0,0.405,0.0,6.103,0.0,0.62,1.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.473,2.718,1.478,10.012,0.024,2023a,ZNGX5U,2011,0.32776344,,0.891,505767086262.947
92,Poland,10,10.0,2011-10-09,201110,92440,Palikot's Movement,RP,40,,250,4,2013.0,0.792,0.652,10.018,0.0,,40.0,460.0,1,70,2023-1,245.0,2.041,0.0,0.0,0.0,0.0,4.082,0.0,0.0,0.0,0.0,0.0,0.0,0.816,0.0,0.0,0.0,0.0,43.265,0.0,6.122,0.816,0.408,0.0,0.0,0.0,0.0,0.0,2.857,0.0,0.0,1.633,0.0,0.0,3.673,0.0,0.0,0.0,2.041,1.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.755,0.0,0.0,0.0,0.0,0.0,2.449,0.408,0.0,0.0,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.122,0.0,4.49,1.224,4.082,2023a,2FA6VK,2011,0.32776344,,0.891,505767086262.947
92,Poland,10,10.0,2011-10-09,201110,92811,Polish Peasants' Party,PSL,80,,250,4,2013.0,0.792,0.652,8.362,0.0,,28.0,460.0,1,70,2023-1,235.0,3.404,0.426,0.0,0.0,5.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.0,0.0,0.426,0.0,8.511,0.0,11.489,0.0,1.702,0.0,0.0,0.0,0.0,0.0,4.255,0.0,2.979,2.553,0.0,0.0,1.702,0.0,0.0,10.638,0.0,2.553,4.681,0.0,0.851,0.0,1.277,0.0,0.426,0.0,2.553,2.128,0.0,0.0,2.979,0.0,26.809,0.0,0.426,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.298,0.0,1.702,7.234,0.0,2023a,IHJNMO,2011,0.32776344,,0.891,505767086262.947
92,Poland,10,10.0,2011-10-09,201110,92953,German Minority,MN,90,,250,4,2013.0,0.792,0.652,0.195,0.0,,1.0,460.0,1,70,2023-1,15.0,6.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667,6.667,0.0,20.0,0.0,0.0,0.0,0.0,6.667,0.0,6.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.667,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.0,0.0,0.0,13.333,0.0,2023a,Z2THPT,2011,0.32776344,,0.891,505767086262.947
